ncalls,tottime,percall,cumtime,percall,filename:lineno(function)
3,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\threading.py:1071(is_alive)
2,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\pandas\core\dtypes\common.py:422(is_period_dtype)
3,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\numba\core\base.py:141(append)
1,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\scipy\integrate\_ivp\base.py:4(check_arguments)
7,0.000,0.000,0.000,0.000,C:\Users\joy_c\Dropbox\PhD\Research\QSD\codes_developing\biosteam\biosteam\utils\piping.py:332(__add__)
3,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\numba\core\itanium_mangler.py:133(<listcomp>)
3,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\numba\core\codegen.py:1393(_add_module)
1,0.000,0.000,0.000,0.000,C:\Users\joy_c\Dropbox\PhD\Research\QSD\codes_developing\biosteam\biosteam\_system.py:1126(isdynamic)
3,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\sympy\matrices\common.py:3251(classof)
3,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\sympy\polys\matrices\domainmatrix.py:735(_check)
2,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\pandas\core\array_algos\take.py:517(_take_preprocess_indexer_and_fill_value)
12,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\pandas\core\indexes\base.py:497(_ensure_array)
5,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\pandas\core\internals\blocks.py:1988(extract_pandas_array)
22,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\numba\core\types\abstract.py:114(__repr__)
2,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\numba\core\serialize.py:29(_numba_unpickle)
10,0.000,0.000,0.000,0.000,C:\Users\joy_c\Dropbox\PhD\Research\QSD\codes_developing\biosteam\biosteam\utils\piping.py:518(_undock)
10,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\sympy\utilities\lambdify.py:1119(<genexpr>)
2,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\sympy\core\mul.py:1626(_eval_is_composite)
3,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\sympy\polys\matrices\domainmatrix.py:599(transpose)
22,0.000,0.000,0.000,0.000,{pandas._libs.lib.is_iterator}
2,0.000,0.000,0.000,0.000,<frozen importlib._bootstrap_external>:1493(_get_spec)
3,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\contextlib.py:385(__init__)
2,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\pandas\core\dtypes\cast.py:464(maybe_promote)
2,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\thermo\utils\t_dependent_property.py:2292(calculate_derivative)
3,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\numba\core\dispatcher.py:355(<listcomp>)
3,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\numba\core\codegen.py:1039(resolve)
2,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\pint\registry.py:970(convert)
1,0.000,0.000,0.000,0.000,C:\Users\joy_c\Dropbox\PhD\Research\QSD\codes_developing\biosteam\biosteam\utils\stream_filters.py:71(filter_out_missing_streams)
2,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\sympy\core\mul.py:1506(_eval_is_irrational)
1,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\sympy\core\add.py:632(<lambda>)
1,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\sympy\core\add.py:681(_eval_is_zero)
1,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\sympy\core\add.py:807(_eval_is_extended_nonpositive)
2,0.000,0.000,0.000,0.000,{built-in method _imp._fix_co_filename}
5,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\pandas\core\internals\blocks.py:348(iget)
3,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\numba\core\codegen.py:892(_object_getbuffer_hook)
12,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\pint\util.py:410(__len__)
15,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\thermosteam\_stream.py:816(P)
1,0.000,0.000,0.042,0.042,C:\Users\joy_c\Dropbox\PhD\Research\QSD\codes_developing\biosteam\biosteam\_system.py:1370(_aitken)
1,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\sympy\codegen\ast.py:160(Token)
15,0.000,0.000,0.000,0.000,{built-in method _ctypes.byref}
9,0.000,0.000,0.000,0.000,<frozen importlib._bootstrap>:222(_verbose_message)
24,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\collections\__init__.py:913(<genexpr>)
2,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\ipykernel\iostream.py:418(_is_master_process)
20,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\numpy\core\fromnumeric.py:1712(_ravel_dispatcher)
2,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\pandas\core\dtypes\dtypes.py:1201(is_dtype)
2,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\pandas\core\algorithms.py:279(_get_values_for_rank)
1,0.000,0.000,0.002,0.002,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\pandas\core\indexes\multi.py:195(new_meth)
3,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\pandas\core\indexes\multi.py:969(<genexpr>)
6,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\llvmlite\binding\ffi.py:267(__bool__)
3,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\numba\core\typing\context.py:152(refresh)
3,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\numba\core\caching.py:29(_get_codegen)
3,0.000,0.000,0.001,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\numba\core\codegen.py:1150(create_library)
12,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\sympy\matrices\repmatrix.py:107(<genexpr>)
3,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\sympy\matrices\repmatrix.py:191(_eval_transpose)
2,0.000,0.000,0.000,0.000,<frozen importlib._bootstrap>:549(module_from_spec)
2,0.000,0.000,0.000,0.000,<frozen importlib._bootstrap_external>:1330(_path_importer_cache)
9,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\numpy\core\shape_base.py:208(_arrays_for_stack_dispatcher)
10,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\pandas\core\dtypes\common.py:1737(<genexpr>)
7,0.000,0.000,0.000,0.000,C:\Users\joy_c\AppData\Roaming\Python\Python38\site-packages\flexsolve\utils.py:69(scalar_fixedpoint_converged)
45,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\thermosteam\_chemical.py:1229(HHV)
3,0.000,0.000,0.007,0.002,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\sympy\matrices\common.py:2734(__mul__)
1,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\numpy\core\shape_base.py:286(hstack)
2,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\pandas\core\dtypes\common.py:564(is_excluded_dtype)
5,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\pandas\core\generic.py:631(_info_axis)
6,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\numba\core\caching.py:673(_guard_against_spurious_io_errors)
3,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\numba\core\funcdesc.py:115(llvm_cpython_wrapper_name)
6,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\sympy\core\mul.py:1281(<genexpr>)
16,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\sympy\core\numbers.py:3332(__eq__)
3,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\pandas\core\indexes\multi.py:781(<genexpr>)
5,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\pandas\core\internals\managers.py:622(_consolidate_inplace)
10,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\thermosteam\_phase.py:121(convert)
6,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\sympy\core\mul.py:1312(<genexpr>)
2,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\sympy\core\numbers.py:2019(as_numer_denom)
2,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\pandas\core\dtypes\common.py:532(is_string_dtype)
15,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\pandas\core\internals\managers.py:245(items)
5,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\pandas\core\internals\construction.py:215(mgr_to_mgr)
2,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\scipy\linalg\lapack.py:896(get_lapack_funcs)
5,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\thermosteam\_stream.py:820(P)
2,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\sympy\core\numbers.py:2230(__mod__)
1,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\sympy\core\add.py:792(_eval_is_extended_nonnegative)
3,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\sympy\polys\matrices\domainmatrix.py:466(_unify_domain)
1,0.000,0.000,0.000,0.000,<frozen importlib._bootstrap_external>:1578(<setcomp>)
1,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\typing.py:802(__getitem__)
5,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\pandas\core\dtypes\common.py:1744(pandas_dtype)
2,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\pandas\core\construction.py:642(_sanitize_str_dtypes)
2,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\pandas\core\indexes\base.py:707(_view)
3,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\numba\core\itanium_mangler.py:106(_fix_lead_digit)
4,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\sympy\core\containers.py:67(__iter__)
13,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\sympy\core\add.py:372(class_key)
2,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\sympy\codegen\ast.py:140(_mk_Tuple)
18,0.000,0.000,0.000,0.000,{method 'partition' of 'str' objects}
19,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\typing.py:1149(cast)
3,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\pandas\core\base.py:104(_reset_cache)
3,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\numba\core\compiler_lock.py:15(release)
2,0.000,0.000,0.001,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\free_properties\_property_array.py:171(sum)
2,0.000,0.000,0.001,0.001,C:\Users\joy_c\Dropbox\PhD\Research\QSD\codes_developing\QSDsan\qsdsan\_waste_stream.py:799(iconc)
6,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\_collections_abc.py:676(items)
3,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\threading.py:1017(_wait_for_tstate_lock)
2,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\pandas\core\dtypes\common.py:458(is_interval_dtype)
2,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\pandas\core\construction.py:605(_sanitize_ndim)
5,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\pandas\core\common.py:346(apply_if_callable)
3,0.000,0.000,0.001,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\pandas\core\arrays\categorical.py:2782(<genexpr>)
5,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\pandas\core\internals\blocks.py:340(shape)
3,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\numba\core\codegen.py:633(_set_compiled_object)
2,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\sympy\core\mul.py:702(<listcomp>)
2,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\sympy\core\mul.py:1296(_eval_is_infinite)
1,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\sympy\core\add.py:718(_eval_is_odd)
1,0.000,0.000,0.000,0.000,<frozen importlib._bootstrap_external>:167(_path_isabs)
9,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\contextlib.py:375(_create_exit_wrapper)
1,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\numpy\core\shape_base.py:24(atleast_1d)
2,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\chemicals\vapor_pressure.py:1191(dWagner_original_dT)
5,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\numba\core\types\abstract.py:19(_autoincr)
3,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\numba\core\dispatcher.py:772(_callback_add_llvm_timer)
10,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\thermosteam\functional.py:96(V_to_rho)
6,0.000,0.000,0.000,0.000,C:\Users\joy_c\Dropbox\PhD\Research\QSD\codes_developing\biosteam\biosteam\_power_utility.py:149(cost)
2,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\mpmath\libmp\libmpf.py:1042(mpf_pow_int)
2,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\sympy\core\mul.py:1277(<lambda>)
3,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\sympy\matrices\common.py:2437(transpose)
24,0.000,0.000,0.000,0.000,{built-in method _abc.get_cache_token}
6,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\numba\core\codegen.py:1082(is_symbol_defined)
7,0.000,0.000,0.000,0.000,C:\Users\joy_c\Dropbox\PhD\Research\QSD\codes_developing\biosteam\biosteam\utils\piping.py:334(__radd__)
9,0.000,0.000,0.000,0.000,C:\Users\joy_c\Dropbox\PhD\Research\QSD\codes_developing\biosteam\biosteam\utils\piping.py:478(_undock)
1,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\sympy\core\add.py:719(<listcomp>)
1,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\sympy\codegen\ast.py:912(Node)
2,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\pandas\core\arrays\categorical.py:700(categories)
3,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\sympy\matrices\common.py:2472(T)
2,0.000,0.000,0.000,0.000,<frozen importlib._bootstrap_external>:484(_get_cached)
15,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\numpy\core\fromnumeric.py:194(_reshape_dispatcher)
2,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\pandas\core\array_algos\take.py:301(_get_take_nd_function)
3,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\numba\core\dispatcher.py:239(__enter__)
6,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\numba\core\caching.py:43(_cache_log)
1,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\sympy\codegen\ast.py:1167(FloatType)
1,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\sympy\codegen\ast.py:1334(Attribute)
4,0.000,0.000,0.000,0.000,<frozen importlib._bootstrap>:376(cached)
10,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\pandas\core\internals\blocks.py:238(mgr_locs)
2,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\chemicals\vapor_pressure.py:842(DIPPR101_ABC_coeffs_from_point)
6,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\numba\misc\llvm_pass_timings.py:285(record)
1,0.000,0.000,0.000,0.000,<frozen importlib._bootstrap_external>:1590(path_hook_for_FileFinder)
1,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\numpy\core\numerictypes.py:359(issubdtype)
2,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\pandas\core\dtypes\common.py:1519(_is_dtype)
4,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\pandas\core\dtypes\common.py:1543(get_dtype)
2,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\pandas\core\common.py:493(convert_to_list_like)
15,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\pandas\core\internals\managers.py:1619(_block)
5,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\thermosteam\_stream.py:1269(<listcomp>)
6,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\sympy\core\mul.py:1290(<genexpr>)
6,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\sympy\core\mul.py:1292(<genexpr>)
1,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\sympy\core\add.py:725(_eval_is_irrational)
3,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\sympy\matrices\utilities.py:44(_get_intermediate_simp_bool)
15,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\numpy\core\fromnumeric.py:3144(_size_dispatcher)
6,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\llvmlite\binding\common.py:4(_encode_string)
3,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\llvmlite\ir\module.py:215(_get_metadata_lines)
3,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\numba\core\typing\templates.py:79(__setstate__)
3,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\numba\core\dispatcher.py:941(cb_llvm)
3,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\numba\core\compiler_lock.py:22(__exit__)
6,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\numba\core\cpu.py:108(codegen)
15,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\thermosteam\indexer.py:337(sum_across_phases)
1,0.000,0.000,0.000,0.000,C:\Users\joy_c\Dropbox\PhD\Research\QSD\codes_developing\biosteam\biosteam\_system.py:1552(<listcomp>)
6,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\sympy\core\mul.py:1297(<genexpr>)
1,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\sympy\core\add.py:628(<lambda>)
1,0.000,0.000,0.001,0.001,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\sympy\core\add.py:839(<listcomp>)
3,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\sympy\polys\matrices\domainmatrix.py:475(_unify_fmt)
15,0.000,0.000,0.000,0.000,{built-in method nt.fspath}
5,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\pandas\_config\config.py:606(_translate_key)
24,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\llvmlite\binding\module.py:222(__iter__)
6,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\numba\core\event.py:246(__init__)
3,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\numba\misc\llvm_pass_timings.py:281(__init__)
10,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\thermosteam\_stream.py:860(imol)
1,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\sympy\core\add.py:640(<lambda>)
3,0.000,0.000,0.000,0.000,C:\Users\joy_c\Dropbox\PhD\Research\QSD\codes_developing\QSDsan\qsdsan\_process.py:617(set_parameters)
1,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\sympy\codegen\ast.py:583(CodeBlock)
1,0.000,0.000,0.000,0.000,{method 'any' of 'numpy.generic' objects}
1,0.000,0.000,0.007,0.007,{built-in method builtins.__import__}
3/1,0.000,0.000,0.007,0.007,<frozen importlib._bootstrap>:211(_call_with_frames_removed)
2,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\pandas\core\dtypes\common.py:561(condition)
12,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\pandas\core\indexes\base.py:220(disallow_kwargs)
3,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\numba\core\dispatcher.py:243(__exit__)
2,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\sympy\core\expr.py:912(_eval_is_extended_positive)
6,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\sympy\core\mul.py:1277(<genexpr>)
1,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\sympy\core\add.py:624(<lambda>)
10,0.000,0.000,0.000,0.000,{pandas._libs.algos.ensure_platform_int}
8,0.000,0.000,0.000,0.000,{pandas._libs.lib.is_bool}
8,0.000,0.000,0.000,0.000,{method 'rfind' of 'str' objects}
2,0.000,0.000,0.000,0.000,<frozen importlib._bootstrap_external>:516(_check_name_wrapper)
2,0.000,0.000,0.000,0.000,<frozen importlib._bootstrap_external>:586(_validate_timestamp_pyc)
2,0.000,0.000,0.001,0.000,<frozen importlib._bootstrap_external>:1399(find_spec)
2,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\pandas\core\indexes\base.py:2431(_isnan)
7,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\sympy\core\numbers.py:2816(__abs__)
1,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\sympy\core\add.py:626(<lambda>)
3,0.000,0.000,0.000,0.000,C:\Users\joy_c\Dropbox\PhD\Research\QSD\codes_developing\QSDsan\qsdsan\_process.py:529(parameters)
1,0.000,0.000,0.000,0.000,C:\Users\joy_c\Dropbox\PhD\Research\QSD\codes_developing\QSDsan\qsdsan\sanunits\_clarifier.py:349(ODE)
2,0.000,0.000,0.000,0.000,<frozen importlib._bootstrap>:35(_new_module)
4,0.000,0.000,0.000,0.000,<frozen importlib._bootstrap_external>:154(_path_isfile)
2,0.000,0.000,0.000,0.000,<frozen importlib._bootstrap_external>:1070(path_stats)
10,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\pandas\core\dtypes\dtypes.py:580(categories)
3,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\numba\core\base.py:40(__init__)
10,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\thermosteam\_chemical.py:847(phase_ref)
2,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\sympy\core\mul.py:1409(_eval_is_extended_real)
2,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\sympy\core\mul.py:1454(_eval_is_imaginary)
2,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\sympy\core\mul.py:1520(_eval_is_extended_positive)
1,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\sympy\core\add.py:630(<lambda>)
1,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\sympy\core\add.py:634(<lambda>)
1,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\sympy\core\add.py:645(_eval_is_infinite)
