	Time	Q_in	X_BH	X_I	X_ND	X_P	X_S	S_ALK	S_I	S_ND	S_NH	S_NO	S_O	S_S	X_BA
12600	125.99091	42397.917	12.1266666666667	18.17	14.406	0.01	90.95	30.0	79.3583333333333	9.604	44.59	0.01	0.01	238.075	0.01
12601	126.00015	42401.388	11.56	17.32	14.7	0.01	86.7	30.0	75.65	9.8	45.5	0.01	0.01	226.95	0.01
12602	126.01008	40955.912	11.56	17.32	14.7	0.01	86.7	30.0	75.65	9.8	45.5	0.01	0.01	226.95	0.01
12603	126.02063	42902.676	11.56	17.32	14.7	0.01	86.7	30.0	75.65	9.8	45.5	0.01	0.01	226.95	0.01
12604	126.03093	40123.101	11.56	17.32	14.7	0.01	86.7	30.0	75.65	9.8	45.5	0.01	0.01	226.95	0.01
12605	126.04078	38834.239	11.56	17.32	14.7	0.01	86.7	30.0	75.65	9.8	45.5	0.01	0.01	226.95	0.01
12606	126.05147	38842.199	11.3333333333333	16.98	14.553	0.01	85.0	30.0	74.1666666666667	9.702	45.045	0.01	0.01	222.5	0.01
12607	126.06128	37754.672	11.3333333333333	16.98	14.553	0.01	85.0	30.0	74.1666666666667	9.702	45.045	0.01	0.01	222.5	0.01
12608	126.07251	44804.069	11.3333333333333	16.98	14.553	0.01	85.0	30.0	74.1666666666667	9.702	45.045	0.01	0.01	222.5	0.01
12609	126.08174	42198.263	11.3333333333333	16.98	14.553	0.01	85.0	30.0	74.1666666666667	9.702	45.045	0.01	0.01	222.5	0.01
12610	126.09254	40976.359	10.9933333333333	16.47	14.406	0.01	82.45	30.0	71.9416666666667	9.604	44.59	0.01	0.01	215.825	0.01
12611	126.10306	38455.351	10.9933333333333	16.47	14.406	0.01	82.45	30.0	71.9416666666667	9.604	44.59	0.01	0.01	215.825	0.01
12612	126.11109	42431.56	10.9933333333333	16.47	14.406	0.01	82.45	30.0	71.9416666666667	9.604	44.59	0.01	0.01	215.825	0.01
12613	126.12278	43182.021	10.9933333333333	16.47	14.406	0.01	82.45	30.0	71.9416666666667	9.604	44.59	0.01	0.01	215.825	0.01
12614	126.1314	40717.701	10.6533333333333	15.96	14.553	0.01	79.9	30.0	69.7166666666667	9.702	45.045	0.01	0.01	209.15	0.01
12615	126.14518	37945.898	10.6533333333333	15.96	14.553	0.01	79.9	30.0	69.7166666666667	9.702	45.045	0.01	0.01	209.15	0.01
12616	126.1557	36755.458	10.6533333333333	15.96	14.553	0.01	79.9	30.0	69.7166666666667	9.702	45.045	0.01	0.01	209.15	0.01
12617	126.16287	41760.061	10.6533333333333	15.96	14.553	0.01	79.9	30.0	69.7166666666667	9.702	45.045	0.01	0.01	209.15	0.01
12618	126.17024	42918.365	10.0866666666667	15.11	14.259	0.01	75.65	30.0	66.0083333333333	9.506	44.135	0.01	0.01	198.025	0.01
12619	126.18226	40216.956	10.0866666666667	15.11	14.259	0.01	75.65	30.0	66.0083333333333	9.506	44.135	0.01	0.01	198.025	0.01
12620	126.1927	42240.473	10.0866666666667	15.11	14.259	0.01	75.65	30.0	66.0083333333333	9.506	44.135	0.01	0.01	198.025	0.01
12621	126.20282	42100.593	10.0866666666667	15.11	14.259	0.01	75.65	30.0	66.0083333333333	9.506	44.135	0.01	0.01	198.025	0.01
12622	126.2103	40115.133	9.52	14.26	13.818	0.01	71.4	30.0	62.3	9.212	42.77	0.01	0.01	186.9	0.01
12623	126.22102	38341.24	9.52	14.26	13.818	0.01	71.4	30.0	62.3	9.212	42.77	0.01	0.01	186.9	0.01
12624	126.23234	37488.91	9.52	14.26	13.818	0.01	71.4	30.0	62.3	9.212	42.77	0.01	0.01	186.9	0.01
12625	126.24037	40639.45	9.52	14.26	13.818	0.01	71.4	30.0	62.3	9.212	42.77	0.01	0.01	186.9	0.01
12626	126.25026	46654.597	9.06666666666667	13.58	13.524	0.01	68.0	30.0	59.3333333333333	9.016	41.86	0.01	0.01	178.0	0.01
12627	126.26026	43492.024	9.06666666666667	13.58	13.524	0.01	68.0	30.0	59.3333333333333	9.016	41.86	0.01	0.01	178.0	0.01
12628	126.2702	43702.895	9.06666666666667	13.58	13.524	0.01	68.0	30.0	59.3333333333333	9.016	41.86	0.01	0.01	178.0	0.01
12629	126.28019	42494.742	9.06666666666667	13.58	13.524	0.01	68.0	30.0	59.3333333333333	9.016	41.86	0.01	0.01	178.0	0.01
12630	126.29012	39801.314	9.06666666666667	13.58	13.524	0.01	68.0	30.0	59.3333333333333	9.016	41.86	0.01	0.01	178.0	0.01
12631	126.30053	38859.336	8.72666666666667	13.07	13.083	0.01	65.45	30.0	57.1083333333333	8.722	40.495	0.01	0.01	171.325	0.01
12632	126.31041	42381.69	8.72666666666667	13.07	13.083	0.01	65.45	30.0	57.1083333333333	8.722	40.495	0.01	0.01	171.325	0.01
12633	126.32043	43130.867	8.72666666666667	13.07	13.083	0.01	65.45	30.0	57.1083333333333	8.722	40.495	0.01	0.01	171.325	0.01
12634	126.3313	43158.791	8.72666666666667	13.07	13.083	0.01	65.45	30.0	57.1083333333333	8.722	40.495	0.01	0.01	171.325	0.01
12635	126.3411	40584.217	8.61333333333333	12.9	12.789	0.01	64.6	30.0	56.3666666666667	8.526	39.585	0.01	0.01	169.1	0.01
12636	126.35014	41806.485	8.61333333333333	12.9	12.789	0.01	64.6	30.0	56.3666666666667	8.526	39.585	0.01	0.01	169.1	0.01
12637	126.36218	42287.889	8.61333333333333	12.9	12.789	0.01	64.6	30.0	56.3666666666667	8.526	39.585	0.01	0.01	169.1	0.01
12638	126.37056	40939.849	8.61333333333333	12.9	12.789	0.01	64.6	30.0	56.3666666666667	8.526	39.585	0.01	0.01	169.1	0.01
12639	126.3817	40428.702	9.06666666666667	13.58	13.377	0.01	68.0	30.0	59.3333333333333	8.918	41.405	0.01	0.01	178.0	0.01
12640	126.39076	41631.069	9.06666666666667	13.58	13.377	0.01	68.0	30.0	59.3333333333333	8.918	41.405	0.01	0.01	178.0	0.01
12641	126.40126	42145.929	9.06666666666667	13.58	13.377	0.01	68.0	30.0	59.3333333333333	8.918	41.405	0.01	0.01	178.0	0.01
12642	126.41029	42007.42	9.06666666666667	13.58	13.377	0.01	68.0	30.0	59.3333333333333	8.918	41.405	0.01	0.01	178.0	0.01
12643	126.42311	40329.695	10.0866666666667	15.11	14.994	0.01	75.65	30.0	66.0083333333333	9.996	46.41	0.01	0.01	198.025	0.01
12644	126.43307	41428.357	10.0866666666667	15.11	14.994	0.01	75.65	30.0	66.0083333333333	9.996	46.41	0.01	0.01	198.025	0.01
12645	126.44283	41837.902	10.0866666666667	15.11	14.994	0.01	75.65	30.0	66.0083333333333	9.996	46.41	0.01	0.01	198.025	0.01
12646	126.45142	41709.174	10.0866666666667	15.11	14.994	0.01	75.65	30.0	66.0083333333333	9.996	46.41	0.01	0.01	198.025	0.01
12647	126.4621	43528.22	11.3333333333333	16.98	16.023	0.01	85.0	30.0	74.1666666666667	10.682	49.595	0.01	0.01	222.5	0.01
12648	126.474	41795.726	11.3333333333333	16.98	16.023	0.01	85.0	30.0	74.1666666666667	10.682	49.595	0.01	0.01	222.5	0.01
12649	126.48014	41182.888	11.3333333333333	16.98	16.023	0.01	85.0	30.0	74.1666666666667	10.682	49.595	0.01	0.01	222.5	0.01
12650	126.49009	43139.462	11.3333333333333	16.98	16.023	0.01	85.0	30.0	74.1666666666667	10.682	49.595	0.01	0.01	222.5	0.01
12651	126.50027	49137.012	12.4666666666667	18.68	16.611	0.01	93.5	30.0	81.5833333333333	11.074	51.415	0.01	0.01	244.75	0.01
12652	126.51029	50914.74	12.4666666666667	18.68	16.611	0.01	93.5	30.0	81.5833333333333	11.074	51.415	0.01	0.01	244.75	0.01
12653	126.52043	45727.91	12.4666666666667	18.68	16.611	0.01	93.5	30.0	81.5833333333333	11.074	51.415	0.01	0.01	244.75	0.01
12654	126.53048	41124.287	12.4666666666667	18.68	16.611	0.01	93.5	30.0	81.5833333333333	11.074	51.415	0.01	0.01	244.75	0.01
12655	126.54015	40817.04	12.4666666666667	18.68	16.611	0.01	93.5	30.0	81.5833333333333	11.074	51.415	0.01	0.01	244.75	0.01
12656	126.55043	38943.438	13.0333333333333	19.53	16.17	0.01	97.75	30.0	85.2916666666667	10.78	50.05	0.01	0.01	255.875	0.01
12657	126.56234	40579.91	13.0333333333333	19.53	16.17	0.01	97.75	30.0	85.2916666666667	10.78	50.05	0.01	0.01	255.875	0.01
12658	126.57187	38195.618	13.0333333333333	19.53	16.17	0.01	97.75	30.0	85.2916666666667	10.78	50.05	0.01	0.01	255.875	0.01
12659	126.58256	47394.328	13.0333333333333	19.53	16.17	0.01	97.75	30.0	85.2916666666667	10.78	50.05	0.01	0.01	255.875	0.01
12660	126.59241	47238.026	13.3733333333333	20.04	15.288	0.01	100.3	30.0	87.5166666666667	10.192	47.32	0.01	0.01	262.55	0.01
12661	126.60251	40975.165	13.3733333333333	20.04	15.288	0.01	100.3	30.0	87.5166666666667	10.192	47.32	0.01	0.01	262.55	0.01
12662	126.61181	42083.092	13.3733333333333	20.04	15.288	0.01	100.3	30.0	87.5166666666667	10.192	47.32	0.01	0.01	262.55	0.01
12663	126.62088	42787.885	13.3733333333333	20.04	15.288	0.01	100.3	30.0	87.5166666666667	10.192	47.32	0.01	0.01	262.55	0.01
12664	126.63016	41269.732	13.3733333333333	20.04	14.994	0.01	100.3	30.0	87.5166666666667	9.996	46.41	0.01	0.01	262.55	0.01
12665	126.64394	38754.839	13.3733333333333	20.04	14.994	0.01	100.3	30.0	87.5166666666667	9.996	46.41	0.01	0.01	262.55	0.01
12666	126.6532	41062.369	13.3733333333333	20.04	14.994	0.01	100.3	30.0	87.5166666666667	9.996	46.41	0.01	0.01	262.55	0.01
12667	126.66204	40988.594	13.3733333333333	20.04	14.994	0.01	100.3	30.0	87.5166666666667	9.996	46.41	0.01	0.01	262.55	0.01
12668	126.67098	42200.378	13.26	19.87	14.994	0.01	99.45	30.0	86.775	9.996	46.41	0.01	0.01	260.325	0.01
12669	126.68058	44742.698	13.26	19.87	14.994	0.01	99.45	30.0	86.775	9.996	46.41	0.01	0.01	260.325	0.01
12670	126.69013	38579.968	13.26	19.87	14.994	0.01	99.45	30.0	86.775	9.996	46.41	0.01	0.01	260.325	0.01
12671	126.70245	15661.775	13.26	19.87	14.994	0.01	99.45	30.0	86.775	9.996	46.41	0.01	0.01	260.325	0.01
12672	126.71137	5260.1688	12.8066666666667	19.19	14.994	0.01	96.05	30.0	83.8083333333333	9.996	46.41	0.01	0.01	251.425	0.01
12673	126.72259	2880.2736	12.8066666666667	19.19	14.994	0.01	96.05	30.0	83.8083333333333	9.996	46.41	0.01	0.01	251.425	0.01
12674	126.73119	2590.5136	12.8066666666667	19.19	14.994	0.01	96.05	30.0	83.8083333333333	9.996	46.41	0.01	0.01	251.425	0.01
12675	126.74085	3016.3166	12.8066666666667	19.19	14.994	0.01	96.05	30.0	83.8083333333333	9.996	46.41	0.01	0.01	251.425	0.01
12676	126.75033	6868.4274	12.3533333333333	18.51	15.582	0.01	92.65	30.0	80.8416666666667	10.388	48.23	0.01	0.01	242.525	0.01
12677	126.76038	37728.104	12.3533333333333	18.51	15.582	0.01	92.65	30.0	80.8416666666667	10.388	48.23	0.01	0.01	242.525	0.01
12678	126.77008	41685.3	12.3533333333333	18.51	15.582	0.01	92.65	30.0	80.8416666666667	10.388	48.23	0.01	0.01	242.525	0.01
12679	126.78074	41051.494	12.3533333333333	18.51	15.582	0.01	92.65	30.0	80.8416666666667	10.388	48.23	0.01	0.01	242.525	0.01
12680	126.79036	39672.76	12.3533333333333	18.51	15.582	0.01	92.65	30.0	80.8416666666667	10.388	48.23	0.01	0.01	242.525	0.01
12681	126.80032	36524.699	12.1266666666667	18.17	15.729	0.01	90.95	30.0	79.3583333333333	10.486	48.685	0.01	0.01	238.075	0.01
12682	126.81116	9040.2277	12.1266666666667	18.17	15.729	0.01	90.95	30.0	79.3583333333333	10.486	48.685	0.01	0.01	238.075	0.01
12683	126.82178	2880.7709	12.1266666666667	18.17	15.729	0.01	90.95	30.0	79.3583333333333	10.486	48.685	0.01	0.01	238.075	0.01
12684	126.83133	2619.008	12.1266666666667	18.17	15.729	0.01	90.95	30.0	79.3583333333333	10.486	48.685	0.01	0.01	238.075	0.01
12685	126.84112	2634.2201	11.9	17.83	15.141	0.01	89.25	30.0	77.875	10.094	46.865	0.01	0.01	233.625	0.01
12686	126.8508	2638.8889	11.9	17.83	15.141	0.01	89.25	30.0	77.875	10.094	46.865	0.01	0.01	233.625	0.01
12687	126.86092	13990.65	11.9	17.83	15.141	0.01	89.25	30.0	77.875	10.094	46.865	0.01	0.01	233.625	0.01
12688	126.8716	33025.921	11.9	17.83	15.141	0.01	89.25	30.0	77.875	10.094	46.865	0.01	0.01	233.625	0.01
12689	126.88131	41221.621	11.9	17.83	14.7	0.01	89.25	30.0	77.875	9.8	45.5	0.01	0.01	233.625	0.01
12690	126.89179	41074.951	11.9	17.83	14.7	0.01	89.25	30.0	77.875	9.8	45.5	0.01	0.01	233.625	0.01
12691	126.90395	42171.513	11.9	17.83	14.7	0.01	89.25	30.0	77.875	9.8	45.5	0.01	0.01	233.625	0.01
12692	126.9102	41444.051	11.9	17.83	14.7	0.01	89.25	30.0	77.875	9.8	45.5	0.01	0.01	233.625	0.01
12693	126.92083	39979.267	12.1266666666667	18.17	14.406	0.01	90.95	30.0	79.3583333333333	9.604	44.59	0.01	0.01	238.075	0.01
12694	126.93239	40792.002	12.1266666666667	18.17	14.406	0.01	90.95	30.0	79.3583333333333	9.604	44.59	0.01	0.01	238.075	0.01
12695	126.94367	40275.709	12.1266666666667	18.17	14.406	0.01	90.95	30.0	79.3583333333333	9.604	44.59	0.01	0.01	238.075	0.01
12696	126.95256	41316.061	12.1266666666667	18.17	14.406	0.01	90.95	30.0	79.3583333333333	9.604	44.59	0.01	0.01	238.075	0.01
12697	126.96026	42572.656	12.1266666666667	18.17	14.406	0.01	90.95	30.0	79.3583333333333	9.604	44.59	0.01	0.01	238.075	0.01
12698	126.97032	41277.065	12.1266666666667	18.17	14.406	0.01	90.95	30.0	79.3583333333333	9.604	44.59	0.01	0.01	238.075	0.01
12699	126.98077	42198.813	12.1266666666667	18.17	14.406	0.01	90.95	30.0	79.3583333333333	9.604	44.59	0.01	0.01	238.075	0.01
12700	126.99104	40180.36	12.1266666666667	18.17	14.406	0.01	90.95	30.0	79.3583333333333	9.604	44.59	0.01	0.01	238.075	0.01
12701	127.00009	39197.154	11.56	17.32	14.7	0.01	86.7	30.0	75.65	9.8	45.5	0.01	0.01	226.95	0.01
12702	127.01006	38744.309	11.56	17.32	14.7	0.01	86.7	30.0	75.65	9.8	45.5	0.01	0.01	226.95	0.01
12703	127.02033	40825.664	11.56	17.32	14.7	0.01	86.7	30.0	75.65	9.8	45.5	0.01	0.01	226.95	0.01
12704	127.03042	39436.743	11.56	17.32	14.7	0.01	86.7	30.0	75.65	9.8	45.5	0.01	0.01	226.95	0.01
12705	127.04032	40902.139	11.56	17.32	14.7	0.01	86.7	30.0	75.65	9.8	45.5	0.01	0.01	226.95	0.01
12706	127.05009	42138.808	11.3333333333333	16.98	14.553	0.01	85.0	30.0	74.1666666666667	9.702	45.045	0.01	0.01	222.5	0.01
12707	127.06065	38893.555	11.3333333333333	16.98	14.553	0.01	85.0	30.0	74.1666666666667	9.702	45.045	0.01	0.01	222.5	0.01
12708	127.07107	42511.637	11.3333333333333	16.98	14.553	0.01	85.0	30.0	74.1666666666667	9.702	45.045	0.01	0.01	222.5	0.01
12709	127.08233	42246.047	11.3333333333333	16.98	14.553	0.01	85.0	30.0	74.1666666666667	9.702	45.045	0.01	0.01	222.5	0.01
12710	127.09353	38516.272	10.9933333333333	16.47	14.406	0.01	82.45	30.0	71.9416666666667	9.604	44.59	0.01	0.01	215.825	0.01
12711	127.10238	39040.996	10.9933333333333	16.47	14.406	0.01	82.45	30.0	71.9416666666667	9.604	44.59	0.01	0.01	215.825	0.01
12712	127.11033	40502.115	10.9933333333333	16.47	14.406	0.01	82.45	30.0	71.9416666666667	9.604	44.59	0.01	0.01	215.825	0.01
12713	127.12066	43144.149	10.9933333333333	16.47	14.406	0.01	82.45	30.0	71.9416666666667	9.604	44.59	0.01	0.01	215.825	0.01
12714	127.13004	43669.599	10.6533333333333	15.96	14.553	0.01	79.9	30.0	69.7166666666667	9.702	45.045	0.01	0.01	209.15	0.01
12715	127.14097	40331.497	10.6533333333333	15.96	14.553	0.01	79.9	30.0	69.7166666666667	9.702	45.045	0.01	0.01	209.15	0.01
12716	127.15096	38095.169	10.6533333333333	15.96	14.553	0.01	79.9	30.0	69.7166666666667	9.702	45.045	0.01	0.01	209.15	0.01
12717	127.16022	40517.237	10.6533333333333	15.96	14.553	0.01	79.9	30.0	69.7166666666667	9.702	45.045	0.01	0.01	209.15	0.01
12718	127.1709	42713.282	10.0866666666667	15.11	14.259	0.01	75.65	30.0	66.0083333333333	9.506	44.135	0.01	0.01	198.025	0.01
12719	127.18358	38483.083	10.0866666666667	15.11	14.259	0.01	75.65	30.0	66.0083333333333	9.506	44.135	0.01	0.01	198.025	0.01
12720	127.19415	37138.053	10.0866666666667	15.11	14.259	0.01	75.65	30.0	66.0083333333333	9.506	44.135	0.01	0.01	198.025	0.01
12721	127.20354	36736.557	10.0866666666667	15.11	14.259	0.01	75.65	30.0	66.0083333333333	9.506	44.135	0.01	0.01	198.025	0.01
12722	127.21223	38964.863	9.52	14.26	13.818	0.01	71.4	30.0	62.3	9.212	42.77	0.01	0.01	186.9	0.01
12723	127.22172	42849.974	9.52	14.26	13.818	0.01	71.4	30.0	62.3	9.212	42.77	0.01	0.01	186.9	0.01
12724	127.23046	42510.77	9.52	14.26	13.818	0.01	71.4	30.0	62.3	9.212	42.77	0.01	0.01	186.9	0.01
12725	127.24016	43498.077	9.52	14.26	13.818	0.01	71.4	30.0	62.3	9.212	42.77	0.01	0.01	186.9	0.01
12726	127.2502	45762.502	9.06666666666667	13.58	13.524	0.01	68.0	30.0	59.3333333333333	9.016	41.86	0.01	0.01	178.0	0.01
12727	127.26018	41343.793	9.06666666666667	13.58	13.524	0.01	68.0	30.0	59.3333333333333	9.016	41.86	0.01	0.01	178.0	0.01
12728	127.27061	40107.731	9.06666666666667	13.58	13.524	0.01	68.0	30.0	59.3333333333333	9.016	41.86	0.01	0.01	178.0	0.01
12729	127.28034	38695.881	9.06666666666667	13.58	13.524	0.01	68.0	30.0	59.3333333333333	9.016	41.86	0.01	0.01	178.0	0.01
12730	127.29022	38258.791	9.06666666666667	13.58	13.524	0.01	68.0	30.0	59.3333333333333	9.016	41.86	0.01	0.01	178.0	0.01
12731	127.30005	43165.196	8.72666666666667	13.07	13.083	0.01	65.45	30.0	57.1083333333333	8.722	40.495	0.01	0.01	171.325	0.01
12732	127.31052	40074.242	8.72666666666667	13.07	13.083	0.01	65.45	30.0	57.1083333333333	8.722	40.495	0.01	0.01	171.325	0.01
12733	127.32229	41065.11	8.72666666666667	13.07	13.083	0.01	65.45	30.0	57.1083333333333	8.722	40.495	0.01	0.01	171.325	0.01
12734	127.33077	40706.963	8.72666666666667	13.07	13.083	0.01	65.45	30.0	57.1083333333333	8.722	40.495	0.01	0.01	171.325	0.01
12735	127.34255	37865.594	8.61333333333333	12.9	12.789	0.01	64.6	30.0	56.3666666666667	8.526	39.585	0.01	0.01	169.1	0.01
12736	127.35238	40122.548	8.61333333333333	12.9	12.789	0.01	64.6	30.0	56.3666666666667	8.526	39.585	0.01	0.01	169.1	0.01
12737	127.36142	39446.733	8.61333333333333	12.9	12.789	0.01	64.6	30.0	56.3666666666667	8.526	39.585	0.01	0.01	169.1	0.01
12738	127.37315	41524.687	8.61333333333333	12.9	12.789	0.01	64.6	30.0	56.3666666666667	8.526	39.585	0.01	0.01	169.1	0.01
12739	127.38152	42650.598	9.06666666666667	13.58	13.377	0.01	68.0	30.0	59.3333333333333	8.918	41.405	0.01	0.01	178.0	0.01
12740	127.39007	41504.566	9.06666666666667	13.58	13.377	0.01	68.0	30.0	59.3333333333333	8.918	41.405	0.01	0.01	178.0	0.01
12741	127.40267	42237.422	9.06666666666667	13.58	13.377	0.01	68.0	30.0	59.3333333333333	8.918	41.405	0.01	0.01	178.0	0.01
12742	127.41107	42155.657	9.06666666666667	13.58	13.377	0.01	68.0	30.0	59.3333333333333	8.918	41.405	0.01	0.01	178.0	0.01
12743	127.42222	40160.639	10.0866666666667	15.11	14.994	0.01	75.65	30.0	66.0083333333333	9.996	46.41	0.01	0.01	198.025	0.01
12744	127.43268	41314.727	10.0866666666667	15.11	14.994	0.01	75.65	30.0	66.0083333333333	9.996	46.41	0.01	0.01	198.025	0.01
12745	127.44102	43169.009	10.0866666666667	15.11	14.994	0.01	75.65	30.0	66.0083333333333	9.996	46.41	0.01	0.01	198.025	0.01
12746	127.45099	42939.255	10.0866666666667	15.11	14.994	0.01	75.65	30.0	66.0083333333333	9.996	46.41	0.01	0.01	198.025	0.01
12747	127.46118	40526.301	11.3333333333333	16.98	16.023	0.01	85.0	30.0	74.1666666666667	10.682	49.595	0.01	0.01	222.5	0.01
12748	127.47239	42166.074	11.3333333333333	16.98	16.023	0.01	85.0	30.0	74.1666666666667	10.682	49.595	0.01	0.01	222.5	0.01
12749	127.48042	40887.64	11.3333333333333	16.98	16.023	0.01	85.0	30.0	74.1666666666667	10.682	49.595	0.01	0.01	222.5	0.01
12750	127.4901	43718.851	11.3333333333333	16.98	16.023	0.01	85.0	30.0	74.1666666666667	10.682	49.595	0.01	0.01	222.5	0.01
12751	127.50046	39326.729	12.4666666666667	18.68	16.611	0.01	93.5	30.0	81.5833333333333	11.074	51.415	0.01	0.01	244.75	0.01
12752	127.51033	40545.226	12.4666666666667	18.68	16.611	0.01	93.5	30.0	81.5833333333333	11.074	51.415	0.01	0.01	244.75	0.01
12753	127.5205	44471.824	12.4666666666667	18.68	16.611	0.01	93.5	30.0	81.5833333333333	11.074	51.415	0.01	0.01	244.75	0.01
12754	127.53035	44801.969	12.4666666666667	18.68	16.611	0.01	93.5	30.0	81.5833333333333	11.074	51.415	0.01	0.01	244.75	0.01
12755	127.54132	42906.076	12.4666666666667	18.68	16.611	0.01	93.5	30.0	81.5833333333333	11.074	51.415	0.01	0.01	244.75	0.01
12756	127.55085	47306.318	13.0333333333333	19.53	16.17	0.01	97.75	30.0	85.2916666666667	10.78	50.05	0.01	0.01	255.875	0.01
12757	127.56208	45554.718	13.0333333333333	19.53	16.17	0.01	97.75	30.0	85.2916666666667	10.78	50.05	0.01	0.01	255.875	0.01
12758	127.57013	45037.953	13.0333333333333	19.53	16.17	0.01	97.75	30.0	85.2916666666667	10.78	50.05	0.01	0.01	255.875	0.01
12759	127.5826	46752.69	13.0333333333333	19.53	16.17	0.01	97.75	30.0	85.2916666666667	10.78	50.05	0.01	0.01	255.875	0.01
12760	127.59086	44849.378	13.3733333333333	20.04	15.288	0.01	100.3	30.0	87.5166666666667	10.192	47.32	0.01	0.01	262.55	0.01
12761	127.60179	46182.927	13.3733333333333	20.04	15.288	0.01	100.3	30.0	87.5166666666667	10.192	47.32	0.01	0.01	262.55	0.01
12762	127.61171	47360.181	13.3733333333333	20.04	15.288	0.01	100.3	30.0	87.5166666666667	10.192	47.32	0.01	0.01	262.55	0.01
12763	127.62002	47804.907	13.3733333333333	20.04	15.288	0.01	100.3	30.0	87.5166666666667	10.192	47.32	0.01	0.01	262.55	0.01
12764	127.63263	52688.924	13.3733333333333	20.04	14.994	0.01	100.3	30.0	87.5166666666667	9.996	46.41	0.01	0.01	262.55	0.01
12765	127.64046	53590.203	13.3733333333333	20.04	14.994	0.01	100.3	30.0	87.5166666666667	9.996	46.41	0.01	0.01	262.55	0.01
12766	127.65291	54599.877	13.3733333333333	20.04	14.994	0.01	100.3	30.0	87.5166666666667	9.996	46.41	0.01	0.01	262.55	0.01
12767	127.66321	54132.459	13.3733333333333	20.04	14.994	0.01	100.3	30.0	87.5166666666667	9.996	46.41	0.01	0.01	262.55	0.01
12768	127.67248	50185.995	13.26	19.87	14.994	0.01	99.45	30.0	86.775	9.996	46.41	0.01	0.01	260.325	0.01
12769	127.68261	45855.269	13.26	19.87	14.994	0.01	99.45	30.0	86.775	9.996	46.41	0.01	0.01	260.325	0.01
12770	127.69204	42884.812	13.26	19.87	14.994	0.01	99.45	30.0	86.775	9.996	46.41	0.01	0.01	260.325	0.01
12771	127.70338	40363.456	13.26	19.87	14.994	0.01	99.45	30.0	86.775	9.996	46.41	0.01	0.01	260.325	0.01
12772	127.71303	42002.715	12.8066666666667	19.19	14.994	0.01	96.05	30.0	83.8083333333333	9.996	46.41	0.01	0.01	251.425	0.01
12773	127.72198	44468.273	12.8066666666667	19.19	14.994	0.01	96.05	30.0	83.8083333333333	9.996	46.41	0.01	0.01	251.425	0.01
12774	127.73056	43633.952	12.8066666666667	19.19	14.994	0.01	96.05	30.0	83.8083333333333	9.996	46.41	0.01	0.01	251.425	0.01
12775	127.74038	42286.08	12.8066666666667	19.19	14.994	0.01	96.05	30.0	83.8083333333333	9.996	46.41	0.01	0.01	251.425	0.01
12776	127.7505	45497.522	12.3533333333333	18.51	15.582	0.01	92.65	30.0	80.8416666666667	10.388	48.23	0.01	0.01	242.525	0.01
12777	127.76035	42089.451	12.3533333333333	18.51	15.582	0.01	92.65	30.0	80.8416666666667	10.388	48.23	0.01	0.01	242.525	0.01
12778	127.77083	39011.014	12.3533333333333	18.51	15.582	0.01	92.65	30.0	80.8416666666667	10.388	48.23	0.01	0.01	242.525	0.01
12779	127.78083	36694.529	12.3533333333333	18.51	15.582	0.01	92.65	30.0	80.8416666666667	10.388	48.23	0.01	0.01	242.525	0.01
12780	127.79036	36669.84	12.3533333333333	18.51	15.582	0.01	92.65	30.0	80.8416666666667	10.388	48.23	0.01	0.01	242.525	0.01
12781	127.80184	42364.119	12.1266666666667	18.17	15.729	0.01	90.95	30.0	79.3583333333333	10.486	48.685	0.01	0.01	238.075	0.01
12782	127.81149	41389.052	12.1266666666667	18.17	15.729	0.01	90.95	30.0	79.3583333333333	10.486	48.685	0.01	0.01	238.075	0.01
12783	127.82286	40528.539	12.1266666666667	18.17	15.729	0.01	90.95	30.0	79.3583333333333	10.486	48.685	0.01	0.01	238.075	0.01
12784	127.83111	43519.245	12.1266666666667	18.17	15.729	0.01	90.95	30.0	79.3583333333333	10.486	48.685	0.01	0.01	238.075	0.01
12785	127.84322	40291.197	11.9	17.83	15.141	0.01	89.25	30.0	77.875	10.094	46.865	0.01	0.01	233.625	0.01
12786	127.85193	40151.638	11.9	17.83	15.141	0.01	89.25	30.0	77.875	10.094	46.865	0.01	0.01	233.625	0.01
12787	127.86224	43022.318	11.9	17.83	15.141	0.01	89.25	30.0	77.875	10.094	46.865	0.01	0.01	233.625	0.01
12788	127.8715	41771.648	11.9	17.83	15.141	0.01	89.25	30.0	77.875	10.094	46.865	0.01	0.01	233.625	0.01
12789	127.88217	39327.84	11.9	17.83	14.7	0.01	89.25	30.0	77.875	9.8	45.5	0.01	0.01	233.625	0.01
12790	127.89363	37064.765	11.9	17.83	14.7	0.01	89.25	30.0	77.875	9.8	45.5	0.01	0.01	233.625	0.01
12791	127.90207	39897.501	11.9	17.83	14.7	0.01	89.25	30.0	77.875	9.8	45.5	0.01	0.01	233.625	0.01
12792	127.91043	42218.955	11.9	17.83	14.7	0.01	89.25	30.0	77.875	9.8	45.5	0.01	0.01	233.625	0.01
12793	127.92089	40831.387	12.1266666666667	18.17	14.406	0.01	90.95	30.0	79.3583333333333	9.604	44.59	0.01	0.01	238.075	0.01
12794	127.93029	38974.435	12.1266666666667	18.17	14.406	0.01	90.95	30.0	79.3583333333333	9.604	44.59	0.01	0.01	238.075	0.01
